LEMS_SimulationTime ISIM_SimulationTime ERROR_SimulationTime LEMS_neuron_model_spike ISIM_neuron_model_spike ERROR_neuron_model_spike LEMS_neuron_model_stateCURRENT_voltage_v ISIM_neuron_model_stateCURRENT_voltage_v ERROR_neuron_model_stateCURRENT_voltage_v LEMS_neuron_model_stateCURRENT_none_U ISIM_neuron_model_stateCURRENT_none_U ERROR_neuron_model_stateCURRENT_none_U LEMS_neuron_model_stateCURRENT_none_i1_I ISIM_neuron_model_stateCURRENT_none_i1_I ERROR_neuron_model_stateCURRENT_none_i1_I  
0.42935 0.4299331 3.4001988E-7 0.0 0.0 0.0 -0.047849964 0.02094483 0.004732724 4.2723293 3.100098 1.3741266 15.0 15.0 0.0 
0.4294 0.4299831 3.4001988E-7 0.0 0.0 0.0 -0.047696833 0.03467155 0.0067845504 4.258487 3.101196 1.3393228 15.0 15.0 0.0 
0.42945 0.4300332 3.4012416E-7 0.0 1.0 1.0 -0.04753399 -0.04999638 6.0633683E-6 4.2446895 5.101196 0.7336031 15.0 15.0 0.0 
0.4295 0.4300833 3.4022844E-7 0.0 0.0 0.0 -0.04736076 -0.05000186 6.9754115E-6 4.230938 5.08606 0.7312338 15.0 15.0 0.0 
0.42955 0.4301333 3.4026323E-7 0.0 0.0 0.0 -0.047176413 -0.05000687 8.011487E-6 4.2172346 5.070923 0.7287836 15.0 15.0 0.0 
0.4296 0.4301834 3.4036754E-7 0.0 0.0 0.0 -0.046980154 -0.0500114 9.188455E-6 4.2035823 5.055786 0.7262514 15.0 15.0 0.0 
0.42965 0.4302335 3.4047187E-7 0.0 0.0 0.0 -0.0467711 -0.05001521 1.0524246E-5 4.1899824 5.040649 0.7236335 15.0 15.0 0.0 
0.4297 0.4302835 3.4047187E-7 0.0 0.0 0.0 -0.046548303 -0.05001855 1.2042606E-5 4.1764383 5.025513 0.7209281 15.0 15.0 0.0 
0.42975 0.4303336 3.40611E-7 0.0 0.0 0.0 -0.04631071 -0.05002141 1.3769282E-5 4.1629524 5.010498 0.7183336 15.0 15.0 0.0 
0.4298 0.4303837 3.4071536E-7 0.0 0.0 0.0 -0.046057172 -0.05002356 1.5732228E-5 4.149527 4.995483 0.7156413 15.0 15.0 0.0 
0.42985 0.4304338 3.4081975E-7 0.0 0.0 0.0 -0.045786414 -0.05002499 1.7965524E-5 4.136166 4.980469 0.71284777 15.0 15.0 0.0 
0.4299 0.4304838 3.4081975E-7 0.0 0.0 0.0 -0.045497037 -0.0500257 2.0508798E-5 4.122873 4.965454 0.7099432 15.0 15.0 0.0 
0.42995 0.4305339 3.4092415E-7 0.0 0.0 0.0 -0.045187477 -0.0500257 2.3408416E-5 4.1096506 4.950439 0.7069251 15.0 15.0 0.0 
0.43 0.430584 3.4106336E-7 0.0 0.0 0.0 -0.044856016 -0.05002499 2.6718297E-5 4.0965033 4.935425 0.70378935 15.0 15.0 0.0 
0.43005 0.430634 3.4106336E-7 0.0 0.0 0.0 -0.04450072 -0.05002356 3.0501758E-5 4.0834355 4.92041 0.70052654 15.0 15.0 0.0 
0.4301 0.4306841 3.411678E-7 0.0 0.0 0.0 -0.044119444 -0.05002141 3.4833207E-5 4.070452 4.905396 0.6971311 15.0 15.0 0.0 
0.43015 0.4307342 3.4127225E-7 0.0 0.0 0.0 -0.043709774 -0.05001831 3.979764E-5 4.0575576 4.890503 0.69379795 15.0 15.0 0.0 
0.4302 0.4307842 3.4127225E-7 0.0 0.0 0.0 -0.04326901 -0.05001426 4.5498437E-5 4.0447583 4.87561 0.6903143 15.0 15.0 0.0 
0.43025 0.4308343 3.4141155E-7 0.0 0.0 0.0 -0.042794082 -0.05000925 5.2058655E-5 4.0320597 4.860718 0.68667424 15.0 15.0 0.0 
0.4303 0.4308844 3.4151606E-7 0.0 0.0 0.0 -0.04228154 -0.05000329 5.9625454E-5 4.019469 4.845825 0.6828649 15.0 15.0 0.0 
0.43035 0.4309344 3.4151606E-7 0.0 0.0 0.0 -0.041727442 -0.04999638 6.8375324E-5 4.006993 4.830933 0.6788776 15.0 15.0 0.0 
0.4304 0.4309845 3.4162053E-7 0.0 0.0 0.0 -0.041127294 -0.04998827 7.851689E-5 3.9946406 4.81604 0.67469704 15.0 15.0 0.0 
0.43045 0.4310346 3.4175991E-7 0.0 0.0 0.0 -0.04047594 -0.04997897 9.0307636E-5 3.9824204 4.801147 0.6703131 15.0 15.0 0.0 
0.4305 0.4310846 3.4175991E-7 0.0 0.0 0.0 -0.03976744 -0.04996848 1.0406123E-4 3.9703429 4.786377 0.6659116 15.0 15.0 0.0 
0.43055 0.4311347 3.4186445E-7 0.0 0.0 0.0 -0.03899492 -0.0499568 1.2016279E-4 3.958419 4.771606 0.6612729 15.0 15.0 0.0 
0.4306 0.4311848 3.420039E-7 0.0 0.0 0.0 -0.038150363 -0.04994369 1.3908255E-4 3.9466615 4.756836 0.6563827 15.0 15.0 0.0 
0.43065 0.4312348 3.420039E-7 0.0 0.0 0.0 -0.037224386 -0.04992914 1.6141073E-4 3.9350848 4.742065 0.6512169 15.0 15.0 0.0 
0.4307 0.4312849 3.4210845E-7 0.0 0.0 0.0 -0.03620593 -0.04991317 1.8788851E-4 3.9237049 4.727295 0.64575696 15.0 15.0 0.0 
0.43075 0.431335 3.4221304E-7 0.0 0.0 0.0 -0.035081856 -0.04989576 2.1945174E-4 3.91254 4.712524 0.63997436 15.0 15.0 0.0 
0.4308 0.431385 3.4224792E-7 0.0 0.0 0.0 -0.033836477 -0.04987669 2.5728846E-4 3.901611 4.697754 0.63384336 15.0 15.0 0.0 
0.43085 0.4314351 3.4235254E-7 0.0 0.0 0.0 -0.032450862 -0.04985595 3.0293711E-4 3.890942 4.683105 0.62752205 15.0 15.0 0.0 
0.4309 0.4314852 3.4245716E-7 0.0 0.0 0.0 -0.030902006 -0.0498333 3.5839397E-4 3.880561 4.668457 0.62078 15.0 15.0 0.0 
0.43095 0.4315352 3.4249206E-7 0.0 0.0 0.0 -0.029161667 -0.04980874 4.2630162E-4 3.8705 4.653809 0.61357296 15.0 15.0 0.0 
0.431 0.4315853 3.425967E-7 0.0 0.0 0.0 -0.027194804 -0.04978228 5.101941E-4 3.8607972 4.63916 0.60584897 15.0 15.0 0.0 
0.43105 0.4316354 3.4270138E-7 0.0 0.0 0.0 -0.02495743 -0.04975367 6.148535E-4 3.8514974 4.624512 0.5975519 15.0 15.0 0.0 
0.4311 0.4316854 3.4266648E-7 0.0 0.0 0.0 -0.022393616 -0.04972291 7.468903E-4 3.8426545 4.609863 0.5886086 15.0 15.0 0.0 
0.43115 0.4317355 3.4280606E-7 0.0 0.0 0.0 -0.019431205 -0.04969001 9.1559516E-4 3.8343332 4.595337 0.57912666 15.0 15.0 0.0 
0.4312 0.4317856 3.4294567E-7 0.0 0.0 0.0 -0.01597558 -0.04965448 0.0011342684 3.8266125 4.580811 0.56881547 15.0 15.0 0.0 
0.43125 0.4318357 3.430504E-7 0.0 0.0 0.0 -0.011900366 -0.04961658 0.0014225128 3.8195908 4.566284 0.55755097 15.0 15.0 0.0 
0.4313 0.4318857 3.4301547E-7 0.0 0.0 0.0 -0.0070332 -0.04957581 0.0018098737 3.8133912 4.551758 0.54518527 15.0 15.0 0.0 
0.43135 0.4319358 3.4315514E-7 0.0 0.0 0.0 -0.0011332375 -0.04953241 0.00234248 3.8081713 4.537231 0.53152806 15.0 15.0 0.0 
0.4314 0.4319859 3.432948E-7 0.0 0.0 0.0 0.006145613 -0.04948592 0.0030948676 3.8041363 4.522705 0.51634115 15.0 15.0 0.0 
0.43145 0.4320359 3.432599E-7 0.0 0.0 0.0 0.015317347 -0.04943633 0.004193039 3.8015614 4.508301 0.4994806 15.0 15.0 0.0 
0.4315 0.432086 3.433996E-7 0.0 0.0 0.0 0.027175847 -0.0493834 0.005861318 3.8008232 4.493896 0.4803499 15.0 15.0 0.0 
0.43155 0.4321361 3.4350438E-7 1.0 0.0 1.0 -0.05 -0.0493269 4.5306408E-7 5.802458 4.479492 1.7502381 15.0 15.0 0.0 
0.4316 0.4321861 3.4350438E-7 0.0 0.0 0.0 -0.050040122 -0.04926682 5.979979E-7 5.786655 4.465088 1.7465395 15.0 15.0 0.0 
0.43165 0.4322362 3.436092E-7 0.0 0.0 0.0 -0.050081458 -0.04920268 7.722496E-7 5.7708607 4.450684 1.7428663 15.0 15.0 0.0 
0.4317 0.4322863 3.4374898E-7 0.0 0.0 0.0 -0.05012406 -0.04913449 9.792512E-7 5.755073 4.436401 1.7388964 15.0 15.0 0.0 
0.43175 0.4323363 3.4374898E-7 0.0 0.0 0.0 -0.05016799 -0.04906201 1.2231898E-6 5.7392936 4.422119 1.7349485 15.0 15.0 0.0 
0.4318 0.4323864 3.438538E-7 0.0 0.0 0.0 -0.050213296 -0.048985 1.5087093E-6 5.7235203 4.407837 1.7310227 15.0 15.0 0.0 
0.43185 0.4324365 3.4399363E-7 0.0 0.0 0.0 -0.050260045 -0.04890299 1.8416015E-6 5.707754 4.393555 1.727119 15.0 15.0 0.0 
0.4319 0.4324865 3.4399363E-7 0.0 0.0 0.0 -0.0503083 -0.04881573 2.2277572E-6 5.6919947 4.379395 1.7229179 15.0 15.0 0.0 
0.43195 0.4325366 3.440985E-7 0.0 0.0 0.0 -0.050358124 -0.04872298 2.6737005E-6 5.676241 4.365234 1.7187394 15.0 15.0 0.0 
0.432 0.4325867 3.4420341E-7 0.0 0.0 0.0 -0.050409585 -0.04862452 3.1864606E-6 5.660493 4.351074 1.7145773 15.0 15.0 0.0 
0.43205 0.4326367 3.442384E-7 0.0 0.0 0.0 -0.050462753 -0.04851985 3.7748714E-6 5.6447506 4.336914 1.7104363 15.0 15.0 0.0 
0.4321 0.4326868 3.443433E-7 0.0 0.0 0.0 -0.0505177 -0.04840875 4.447671E-6 5.6290135 4.322876 1.7059953 15.0 15.0 0.0 
0.43215 0.4327369 3.4444824E-7 0.0 0.0 0.0 -0.0505745 -0.04829073 5.2156083E-6 5.613281 4.308838 1.7015712 15.0 15.0 0.0 
0.4322 0.4327869 3.4444824E-7 0.0 0.0 0.0 -0.05063323 -0.04816532 6.0905695E-6 5.597553 4.2948 1.6971653 15.0 15.0 0.0 
0.43225 0.432837 3.445882E-7 0.0 0.0 0.0 -0.050693966 -0.04803205 7.085804E-6 5.5818286 4.280884 1.6924574 15.0 15.0 0.0 
0.4323 0.4328871 3.4469315E-7 0.0 0.0 0.0 -0.050756793 -0.04789019 8.217416E-6 5.5661077 4.266968 1.6877646 15.0 15.0 0.0 
0.43235 0.4329371 3.4465816E-7 0.0 0.0 0.0 -0.050821792 -0.04773951 9.500468E-6 5.5503902 4.253052 1.6830859 15.0 15.0 0.0 
0.4324 0.4329872 3.4483315E-7 0.0 0.0 0.0 -0.050889052 -0.04757929 1.0954537E-5 5.5346756 4.239258 1.6781073 15.0 15.0 0.0 
0.43245 0.4330373 3.4493817E-7 0.0 0.0 0.0 -0.050958656 -0.04740882 1.260134E-5 5.518963 4.225464 1.6731397 15.0 15.0 0.0 
0.4325 0.4330873 3.4490316E-7 0.0 0.0 0.0 -0.0510307 -0.04722738 1.4465245E-5 5.5032525 4.21167 1.6681856 15.0 15.0 0.0 
0.43255 0.4331374 3.4500817E-7 0.0 0.0 0.0 -0.051105272 -0.04703426 1.657314E-5 5.487543 4.197998 1.6629264 15.0 15.0 0.0 
0.4326 0.4331875 3.4518325E-7 0.0 0.0 0.0 -0.05118247 -0.04682851 1.8956993E-5 5.471834 4.184326 1.6576769 15.0 15.0 0.0 
0.43265 0.4332376 3.4528833E-7 0.0 0.0 0.0 -0.05126239 -0.0466094 2.16503E-5 5.456126 4.170776 1.6521255 15.0 15.0 0.0 
0.4327 0.4332876 3.4525328E-7 0.0 0.0 0.0 -0.05134513 -0.04637575 2.469471E-5 5.4404173 4.157227 1.6465772 15.0 15.0 0.0 
0.43275 0.4333377 3.453934E-7 0.0 0.0 0.0 -0.051430788 -0.04612637 2.8136856E-5 5.424708 4.143799 1.640728 15.0 15.0 0.0 
0.4328 0.4333878 3.454985E-7 0.0 0.0 0.0 -0.051519465 -0.04586005 3.2028995E-5 5.408997 4.130371 1.6348844 15.0 15.0 0.0 
0.43285 0.4334378 3.454985E-7 0.0 0.0 0.0 -0.05161127 -0.04557538 3.6431975E-5 5.3932843 4.117065 1.6287359 15.0 15.0 0.0 
0.4329 0.4334879 3.456036E-7 0.0 0.0 0.0 -0.051706307 -0.04527092 4.1414205E-5 5.3775687 4.10376 1.6225892 15.0 15.0 0.0 
0.43295 0.433538 3.4574379E-7 0.0 0.0 0.0 -0.051804677 -0.044945 4.7055142E-5 5.36185 4.090576 1.6161366 15.0 15.0 0.0 
0.433 0.433588 3.4574379E-7 0.0 0.0 0.0 -0.051906493 -0.04459572 5.344742E-5 5.346127 4.077515 1.6093762 15.0 15.0 0.0 
0.43305 0.4336381 3.4584895E-7 0.0 0.0 0.0 -0.05201185 -0.04422092 6.06986E-5 5.3303995 4.064453 1.6026202 15.0 15.0 0.0 
0.4331 0.4336882 3.4598918E-7 0.0 0.0 0.0 -0.05212087 -0.04381847 6.8929876E-5 5.3146667 4.051514 1.5955545 15.0 15.0 0.0 
0.43315 0.4337382 3.4598918E-7 0.0 0.0 0.0 -0.05223365 -0.04338551 7.828962E-5 5.2989283 4.038696 1.5881858 15.0 15.0 0.0 
0.4332 0.4337883 3.4609434E-7 0.0 0.0 0.0 -0.0523503 -0.04291916 8.894644E-5 5.2831826 4.026001 1.5805057 15.0 15.0 0.0 
0.43325 0.4338384 3.4619956E-7 0.0 0.0 0.0 -0.052470926 -0.0424161 1.0109954E-4 5.2674294 4.013306 1.5728251 15.0 15.0 0.0 
0.4333 0.4338884 3.4623463E-7 0.0 0.0 0.0 -0.052595634 -0.04187226 1.1499077E-4 5.2516675 4.000732 1.5648397 15.0 15.0 0.0 
0.43335 0.4339385 3.4633985E-7 0.0 0.0 0.0 -0.052724525 -0.04128361 1.3089452E-4 5.2358966 3.988281 1.5565447 15.0 15.0 0.0 
0.4334 0.4339886 3.464451E-7 0.0 0.0 0.0 -0.0528577 -0.04064488 1.4915298E-4 5.220116 3.975952 1.5479447 15.0 15.0 0.0 
0.43345 0.4340386 3.464451E-7 0.0 0.0 0.0 -0.052995257 -0.03995061 1.7016284E-4 5.2043242 3.963867 1.5387343 15.0 15.0 0.0 
0.4335 0.4340887 3.4658544E-7 0.0 0.0 0.0 -0.053137295 -0.03919387 1.9441913E-4 5.188521 3.951904 1.5292212 15.0 15.0 0.0 
0.43355 0.4341388 3.466907E-7 0.0 0.0 0.0 -0.0532839 -0.03836703 2.2251303E-4 5.172705 3.940063 1.5194067 15.0 15.0 0.0 
0.4336 0.4341888 3.466907E-7 0.0 0.0 0.0 -0.05343516 -0.03746104 2.551726E-4 5.1568756 3.928467 1.5089877 15.0 15.0 0.0 
0.43365 0.4342389 3.4683111E-7 0.0 0.0 0.0 -0.053591162 -0.03646517 2.9329956E-4 5.1410317 3.916992 1.4982734 15.0 15.0 0.0 
0.4337 0.434289 3.4693642E-7 0.0 0.0 0.0 -0.05375198 -0.03536701 3.3800714E-4 5.125172 3.905762 1.4869612 15.0 15.0 0.0 
0.43375 0.434339 3.4690132E-7 0.0 0.0 0.0 -0.053917684 -0.03415132 3.9070914E-4 5.109297 3.894775 1.4750634 15.0 15.0 0.0 
0.4338 0.4343891 3.4704178E-7 0.0 0.0 0.0 -0.054088335 -0.03279996 4.5319495E-4 5.093404 3.884033 1.4625778 15.0 15.0 0.0 
0.43385 0.4344392 3.4718224E-7 0.0 0.0 0.0 -0.054263994 -0.03129101 5.277579E-4 5.0774927 3.873535 1.4495144 15.0 15.0 0.0 
0.4339 0.4344893 3.472876E-7 0.0 0.0 0.0 -0.054444704 -0.02959752 6.173825E-4 5.0615625 3.863403 1.4355861 15.0 15.0 0.0 
0.43395 0.4345393 3.4725247E-7 0.0 0.0 0.0 -0.054630507 -0.02768612 7.2600006E-4 5.045612 3.853638 1.4208019 15.0 15.0 0.0 
0.434 0.4345894 3.4739298E-7 0.0 0.0 0.0 -0.054821428 -0.02551484 8.5887616E-4 5.02964 3.844238 1.4051783 15.0 15.0 0.0 
0.43405 0.4346395 3.4753353E-7 0.0 0.0 0.0 -0.05501749 -0.023031 0.0010231355 5.0136466 3.835327 1.3884373 15.0 15.0 0.0 
0.4341 0.4346895 3.4749837E-7 0.0 0.0 0.0 -0.055218697 -0.0201664 0.0012286635 4.997629 3.826904 1.3705972 15.0 15.0 0.0 
0.43415 0.4347396 3.4760382E-7 0.0 0.0 0.0 -0.055425044 -0.01683211 0.0014894146 4.981588 3.81897 1.3516804 15.0 15.0 0.0 
0.4342 0.4347897 3.477444E-7 0.0 0.0 0.0 -0.055636514 -0.01290965 0.0018255848 4.9655213 3.811768 1.3311466 15.0 15.0 0.0 
0.43425 0.4348397 3.477444E-7 0.0 0.0 0.0 -0.055853073 -0.008238554 0.0022671423 4.9494286 3.80542 1.3087558 15.0 15.0 0.0 
0.4343 0.4348898 3.4784983E-7 0.0 0.0 0.0 -0.056074683 -0.002595663 0.0028600055 4.9333086 3.799927 1.2845539 15.0 15.0 0.0 
0.43435 0.4349399 3.479553E-7 0.0 0.0 0.0 -0.056301277 0.004337788 0.0036770962 4.91716 3.795654 1.2577757 15.0 15.0 0.0 
0.4344 0.4349899 3.4799046E-7 0.0 0.0 0.0 -0.05653279 0.01303124 0.0048391544 4.900983 3.792725 1.2282352 15.0 15.0 0.0 
0.43445 0.43504 3.4809597E-7 0.0 0.0 0.0 -0.05676912 0.02420354 0.0065565724 4.884775 3.791504 1.195242 15.0 15.0 0.0 
0.4345 0.4350901 3.4820147E-7 0.0 0.0 0.0 -0.057010174 0.03900599 0.009219104 4.8685365 3.792603 1.1576328 15.0 15.0 0.0 
0.43455 0.4351401 3.4823665E-7 0.0 1.0 1.0 -0.057255827 -0.04999638 5.2699572E-5 4.852266 5.792603 0.884234 15.0 15.0 0.0 
0.4346 0.4351902 3.4834216E-7 0.0 0.0 0.0 -0.057505935 -0.05003643 5.5793505E-5 4.835963 5.776733 0.88504845 15.0 15.0 0.0 
0.43465 0.4352403 3.484477E-7 0.0 0.0 0.0 -0.057760354 -0.05007768 5.9023474E-5 4.8196254 5.760864 0.8859297 15.0 15.0 0.0 
0.4347 0.4352903 3.484477E-7 0.0 0.0 0.0 -0.058018904 -0.05012012 6.2390805E-5 4.8032537 5.744995 0.886877 15.0 15.0 0.0 
0.43475 0.4353404 3.4858846E-7 0.0 0.0 0.0 -0.058281407 -0.05016398 6.589261E-5 4.7868466 5.729248 0.8881204 15.0 15.0 0.0 
0.4348 0.4353905 3.4869404E-7 0.0 0.0 0.0 -0.058547657 -0.05020928 6.952853E-5 4.7704034 5.713501 0.8894331 15.0 15.0 0.0 
0.43485 0.4354405 3.4869404E-7 0.0 0.0 0.0 -0.058817435 -0.05025601 7.3298E-5 4.753924 5.697754 0.8908151 15.0 15.0 0.0 
0.4349 0.4354906 3.4883485E-7 0.0 0.0 0.0 -0.05909051 -0.05030417 7.719976E-5 4.7374063 5.682007 0.89227027 15.0 15.0 0.0 
0.43495 0.4355407 3.4894046E-7 0.0 0.0 0.0 -0.05936663 -0.050354 8.122747E-5 4.720851 5.66626 0.8937978 15.0 15.0 0.0 
0.435 0.4355907 3.4894046E-7 0.0 0.0 0.0 -0.059645537 -0.05040526 8.538272E-5 4.7042565 5.650513 0.8954016 15.0 15.0 0.0 
0.43505 0.4356408 3.490461E-7 0.0 0.0 0.0 -0.059926953 -0.05045843 8.965291E-5 4.687623 5.634766 0.89708 15.0 15.0 0.0 
0.4351 0.4356909 3.4918696E-7 0.0 0.0 0.0 -0.060210593 -0.05051327 9.403805E-5 4.6709504 5.619019 0.8988341 15.0 15.0 0.0 
0.43515 0.4357409 3.4915175E-7 0.0 0.0 0.0 -0.06049616 -0.05057001 9.8528406E-5 4.6542373 5.603271 0.90066504 15.0 15.0 0.0 
0.4352 0.435791 3.4925742E-7 0.0 0.0 0.0 -0.060783338 -0.05062866 1.0311751E-4 4.6374836 5.587524 0.9025766 15.0 15.0 0.0 
0.43525 0.4358411 3.4939833E-7 0.0 0.0 0.0 -0.06107182 -0.05068922 1.0779838E-4 4.6206894 5.571777 0.90456736 15.0 15.0 0.0 
0.4353 0.4358912 3.4953928E-7 0.0 0.0 0.0 -0.061361276 -0.05075192 1.1255841E-4 4.6038547 5.55603 0.9066375 15.0 15.0 0.0 
0.43535 0.4359412 3.4950403E-7 0.0 0.0 0.0 -0.061651375 -0.05081677 1.17388656E-4 4.5869784 5.540283 0.90879 15.0 15.0 0.0 
0.4354 0.4359913 3.4960976E-7 0.0 0.0 0.0 -0.061941784 -0.05088401 1.222744E-4 4.570061 5.524536 0.91102237 15.0 15.0 0.0 
0.43545 0.4360414 3.49786E-7 0.0 0.0 0.0 -0.062232163 -0.05095363 1.2720529E-4 4.5531025 5.508789 0.9133368 15.0 15.0 0.0 
0.4355 0.4360914 3.4975074E-7 0.0 0.0 0.0 -0.06252217 -0.05102563 1.3217052E-4 4.5361032 5.493042 0.9157318 15.0 15.0 0.0 
0.43555 0.4361415 3.4985652E-7 0.0 0.0 0.0 -0.06281148 -0.05110002 1.3715829E-4 4.5190625 5.477295 0.9182093 15.0 15.0 0.0 
0.4356 0.4361916 3.4996228E-7 0.0 0.0 0.0 -0.063099734 -0.05117702 1.421511E-4 4.5019813 5.461548 0.920768 15.0 15.0 0.0 
0.43565 0.4362416 3.4999755E-7 0.0 0.0 0.0 -0.06338662 -0.0512569 1.4713011E-4 4.4848595 5.445801 0.9234082 15.0 15.0 0.0 
0.4357 0.4362917 3.5010333E-7 0.0 0.0 0.0 -0.06367179 -0.05133963 1.5208217E-4 4.467697 5.430054 0.92613107 15.0 15.0 0.0 
0.43575 0.4363418 3.5020915E-7 0.0 0.0 0.0 -0.06395493 -0.05142522 1.569936E-4 4.4504952 5.414307 0.9289333 15.0 15.0 0.0 
0.4358 0.4363918 3.5024442E-7 0.0 0.0 0.0 -0.06423572 -0.05151391 1.6184436E-4 4.433254 5.39856 0.9318162 15.0 15.0 0.0 
0.43585 0.4364419 3.5035026E-7 0.0 0.0 0.0 -0.064513855 -0.0516057 1.6662042E-4 4.415973 5.382813 0.93477917 15.0 15.0 0.0 
0.4359 0.436492 3.504561E-7 0.0 0.0 0.0 -0.06478904 -0.05170059 1.7130762E-4 4.3986545 5.367065 0.9378189 15.0 15.0 0.0 
0.43595 0.436542 3.504561E-7 0.0 0.0 0.0 -0.065060996 -0.05179882 1.7588529E-4 4.381298 5.351318 0.9409385 15.0 15.0 0.0 
0.436 0.4365921 3.5059725E-7 0.0 0.0 0.0 -0.06532944 -0.05190063 1.8033297E-4 4.3639045 5.335571 0.9441355 15.0 15.0 0.0 
0.43605 0.4366422 3.5070315E-7 0.0 0.0 0.0 -0.06559413 -0.05200601 1.8463699E-4 4.3464746 5.319824 0.9474094 15.0 15.0 0.0 
0.4361 0.4366922 3.5070315E-7 0.0 0.0 0.0 -0.0658548 -0.05211496 1.8878328E-4 4.3290095 5.304077 0.95075685 15.0 15.0 0.0 
0.43615 0.4367423 3.5080905E-7 0.0 0.0 0.0 -0.066111244 -0.05222774 1.9275172E-4 4.3115096 5.28833 0.9541782 15.0 15.0 0.0 
0.4362 0.4367924 3.5095027E-7 0.0 0.0 0.0 -0.06636324 -0.05234432 1.965301E-4 4.293976 5.272583 0.957672 15.0 15.0 0.0 
0.43625 0.4368424 3.5095027E-7 0.0 0.0 0.0 -0.06661059 -0.05246496 2.0009889E-4 4.276409 5.256836 0.9612367 15.0 15.0 0.0 
0.4363 0.4368925 3.5105623E-7 0.0 0.0 0.0 -0.06685311 -0.05258965 2.0344635E-4 4.2588105 5.241089 0.96487075 15.0 15.0 0.0 
0.43635 0.4369426 3.5119749E-7 0.0 0.0 0.0 -0.06709065 -0.0527184 2.0656163E-4 4.241181 5.225342 0.9685727 15.0 15.0 0.0 
0.4364 0.4369926 3.5116216E-7 0.0 0.0 0.0 -0.06732307 -0.05285144 2.09428E-4 4.2235217 5.209595 0.97234094 15.0 15.0 0.0 
0.43645 0.4370427 3.5130347E-7 0.0 0.0 0.0 -0.06755022 -0.05298901 2.1202883E-4 4.2058334 5.193726 0.9759318 15.0 15.0 0.0 
0.4365 0.4370928 3.5140945E-7 0.0 0.0 0.0 -0.067772 -0.0531311 2.1435598E-4 4.188118 5.177856 0.9795813 15.0 15.0 0.0 
0.43655 0.4371428 3.5140945E-7 0.0 0.0 0.0 -0.06798832 -0.05327773 2.1640146E-4 4.1703753 5.161987 0.98329335 15.0 15.0 0.0 
0.4366 0.4371929 3.5151547E-7 0.0 0.0 0.0 -0.06819909 -0.05342889 2.1815888E-4 4.1526074 5.146118 0.9870636 15.0 15.0 0.0 
0.43665 0.437243 3.5165684E-7 0.0 0.0 0.0 -0.068404265 -0.05358481 2.1961622E-4 4.1348147 5.130249 0.99088943 15.0 15.0 0.0 
0.4367 0.4372931 3.5179823E-7 0.0 0.0 0.0 -0.068603784 -0.05374551 2.2076836E-4 4.116999 5.11438 0.9947683 15.0 15.0 0.0 
0.43675 0.4373431 3.5176288E-7 0.0 0.0 0.0 -0.068797626 -0.05391121 2.216054E-4 4.099161 5.098511 0.99870056 15.0 15.0 0.0 
0.4368 0.4373932 3.5186895E-7 0.0 0.0 0.0 -0.06898576 -0.05408192 2.2212444E-4 4.0813026 5.082642 1.0026807 15.0 15.0 0.0 
0.43685 0.4374433 3.5197502E-7 0.0 0.0 0.0 -0.069168195 -0.05425763 2.2232492E-4 4.063424 5.06665 1.006462 15.0 15.0 0.0 
0.4369 0.4374933 3.5201037E-7 0.0 0.0 0.0 -0.06934494 -0.05443835 2.2220639E-4 4.045527 5.050659 1.0102907 15.0 15.0 0.0 
0.43695 0.4375434 3.521165E-7 0.0 0.0 0.0 -0.069516 -0.05462432 2.2176225E-4 4.0276127 5.034668 1.0141604 15.0 15.0 0.0 
0.437 0.4375935 3.522226E-7 0.0 0.0 0.0 -0.069681436 -0.05481529 2.2100234E-4 4.0096817 5.018677 1.018072 15.0 15.0 0.0 
0.43705 0.4376435 3.522226E-7 0.0 0.0 0.0 -0.06984127 -0.05501151 2.1992184E-4 3.991736 5.002686 1.0220201 15.0 15.0 0.0 
0.4371 0.4376936 3.523641E-7 0.0 0.0 0.0 -0.069995575 -0.05521274 2.1853221E-4 3.9737759 4.986694 1.0260029 15.0 15.0 0.0 
0.43715 0.4377437 3.5247027E-7 0.0 0.0 0.0 -0.07014439 -0.05541921 2.1683099E-4 3.955803 4.970581 1.0297747 15.0 15.0 0.0 
0.4372 0.4377937 3.5247027E-7 0.0 0.0 0.0 -0.070287816 -0.05563068 2.1483164E-4 3.9378183 4.954468 1.0335761 15.0 15.0 0.0 
0.43725 0.4378438 3.5261183E-7 0.0 0.0 0.0 -0.070425905 -0.05584741 2.1253253E-4 3.919823 4.938354 1.0374056 15.0 15.0 0.0 
0.4373 0.4378939 3.5271802E-7 0.0 0.0 0.0 -0.07055876 -0.05606914 2.0994901E-4 3.9018178 4.922241 1.0412639 15.0 15.0 0.0 
0.43735 0.4379439 3.5271802E-7 0.0 0.0 0.0 -0.07068646 -0.05629587 2.0708902E-4 3.8838043 4.906128 1.0451455 15.0 15.0 0.0 
0.4374 0.437994 3.5282423E-7 0.0 0.0 0.0 -0.07080911 -0.05652761 2.0396124E-4 3.8657832 4.889893 1.048801 15.0 15.0 0.0 
0.43745 0.4380441 3.5296586E-7 0.0 0.0 0.0 -0.07092682 -0.05676413 2.0058188E-4 3.8477557 4.873657 1.052474 15.0 15.0 0.0 
0.4375 0.4380941 3.5296586E-7 0.0 0.0 0.0 -0.071039684 -0.05700541 1.9696087E-4 3.8297224 4.857422 1.0561662 15.0 15.0 0.0 
