SimulationTime neuron_model_spike neuron_model_stateCURRENT_voltage_v neuron_model_stateCURRENT_none_spiking neuron_model_stateCURRENT_current_leak_i neuron_model_stateCURRENT_conductance_leak_passive_g neuron_model_stateCURRENT_current_naChans_i neuron_model_stateCURRENT_conductance_naChans_na_g neuron_model_stateCURRENT_none_naChans_na_m_q neuron_model_stateCURRENT_none_naChans_na_m_fcond neuron_model_stateCURRENT_per_time_naChans_na_m_reverseRatem1_r neuron_model_stateCURRENT_per_time_naChans_na_m_forwardRatem1_r neuron_model_stateCURRENT_none_naChans_na_h_q neuron_model_stateCURRENT_none_naChans_na_h_fcond neuron_model_stateCURRENT_per_time_naChans_na_h_reverseRateh1_r neuron_model_stateCURRENT_per_time_naChans_na_h_forwardRateh1_r neuron_model_stateCURRENT_current_kChans_i neuron_model_stateCURRENT_conductance_kChans_k_g neuron_model_stateCURRENT_none_kChans_k_n_q neuron_model_stateCURRENT_none_kChans_k_n_fcond neuron_model_stateCURRENT_per_time_kChans_k_n_reverseRaten1_r neuron_model_stateCURRENT_per_time_kChans_k_n_forwardRaten1_r neuron_model_stateCURRENT_conductance_synapsemodel_g neuron_model_stateCURRENT_current_synapsemodel_i 
3.643942e-01 0 -7.165956e-02 0.000000e+00 5.225020e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.270508e-02 0.000000e+00 5.807250e+03 1.387500e+02 5.239258e-01 5.222168e-01 2.475000e+01 9.800000e+01 -4.202005e-11 2.172706e-13 3.809814e-01 2.136230e-02 1.360000e+02 3.875000e+01 9.136247e-12 6.663559e-13 
3.644443e-01 0 -7.160330e-02 0.000000e+00 5.207845e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.282715e-02 0.000000e+00 5.788500e+03 1.395000e+02 5.256348e-01 5.239258e-01 2.500000e+01 9.775000e+01 -4.177070e-11 2.136069e-13 3.796387e-01 2.111816e-02 1.357500e+02 3.875000e+01 8.983814e-12 6.546985e-13 
3.644943e-01 0 -7.154679e-02 0.000000e+00 5.190970e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.307129e-02 0.000000e+00 5.770000e+03 1.400000e+02 5.273438e-01 5.256348e-01 2.500000e+01 9.750000e+01 -4.149903e-11 2.111644e-13 3.782959e-01 2.075195e-02 1.357500e+02 3.900000e+01 8.833934e-12 6.432632e-13 
3.645444e-01 0 -7.148981e-02 0.000000e+00 5.174017e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.319336e-02 0.000000e+00 5.753000e+03 1.405000e+02 5.289307e-01 5.273438e-01 2.525000e+01 9.700000e+01 -4.145406e-11 2.075007e-13 3.769531e-01 2.050781e-02 1.357500e+02 3.900000e+01 8.686496e-12 6.320500e-13 
3.645945e-01 0 -7.143354e-02 0.000000e+00 5.156919e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.331543e-02 0.000000e+00 5.734750e+03 1.412500e+02 5.305176e-01 5.289307e-01 2.525000e+01 9.675000e+01 -4.116052e-11 2.050582e-13 3.756104e-01 2.014160e-02 1.355000e+02 3.925000e+01 8.541501e-12 6.209477e-13 
3.646445e-01 0 -7.137656e-02 0.000000e+00 5.140044e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.355957e-02 0.000000e+00 5.716250e+03 1.417500e+02 5.321045e-01 5.305176e-01 2.550000e+01 9.650000e+01 -4.109135e-11 2.013945e-13 3.742676e-01 1.989746e-02 1.355000e+02 3.950000e+01 8.398948e-12 6.101786e-13 
3.646946e-01 0 -7.132030e-02 0.000000e+00 5.122947e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.368164e-02 0.000000e+00 5.698750e+03 1.422500e+02 5.336914e-01 5.321045e-01 2.575000e+01 9.625000e+01 -4.077039e-11 1.989520e-13 3.729248e-01 1.965332e-02 1.355000e+02 3.950000e+01 8.258727e-12 5.995204e-13 
3.647447e-01 0 -7.126331e-02 0.000000e+00 5.106071e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.392578e-02 0.000000e+00 5.680750e+03 1.430000e+02 5.352783e-01 5.336914e-01 2.575000e+01 9.600000e+01 -4.067890e-11 1.965095e-13 3.715820e-01 1.928711e-02 1.352500e+02 3.975000e+01 8.120948e-12 5.889733e-13 
3.647947e-01 0 -7.120681e-02 0.000000e+00 5.088974e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.404785e-02 0.000000e+00 5.662500e+03 1.435000e+02 5.368652e-01 5.352783e-01 2.600000e+01 9.575000e+01 -4.058254e-11 1.928457e-13 3.703613e-01 1.904297e-02 1.352500e+02 3.975000e+01 7.985390e-12 5.787593e-13 
3.648448e-01 0 -7.115054e-02 0.000000e+00 5.072021e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.416992e-02 0.000000e+00 5.645000e+03 1.440000e+02 5.383301e-01 5.368652e-01 2.600000e+01 9.550000e+01 -4.021827e-11 1.904032e-13 3.691406e-01 1.879883e-02 1.350000e+02 4.000000e+01 7.852163e-12 5.686562e-13 
3.648949e-01 0 -7.109332e-02 0.000000e+00 5.055145e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.441406e-02 0.000000e+00 5.626500e+03 1.447500e+02 5.397949e-01 5.383301e-01 2.625000e+01 9.525000e+01 -4.009459e-11 1.879608e-13 3.679199e-01 1.855469e-02 1.350000e+02 4.000000e+01 7.721157e-12 5.586642e-13 
3.649449e-01 0 -7.103658e-02 0.000000e+00 5.037981e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.453613e-02 0.000000e+00 5.609000e+03 1.452500e+02 5.412598e-01 5.397949e-01 2.625000e+01 9.500000e+01 -3.996736e-11 1.855183e-13 3.666992e-01 1.831055e-02 1.350000e+02 4.025000e+01 7.592260e-12 5.488943e-13 
3.649950e-01 0 -7.098007e-02 0.000000e+00 5.020950e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.478027e-02 0.000000e+00 5.591750e+03 1.457500e+02 5.427246e-01 5.412598e-01 2.650000e+01 9.475000e+01 -3.982703e-11 1.830758e-13 3.654785e-01 1.806641e-02 1.347500e+02 4.050000e+01 7.465584e-12 5.393463e-13 
3.650451e-01 0 -7.092381e-02 0.000000e+00 5.003997e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.490234e-02 0.000000e+00 5.574250e+03 1.465000e+02 5.441895e-01 5.427246e-01 2.675000e+01 9.450000e+01 -3.967504e-11 1.806333e-13 3.642578e-01 1.782227e-02 1.347500e+02 4.050000e+01 7.341017e-12 5.299094e-13 
3.650951e-01 0 -7.086754e-02 0.000000e+00 4.987122e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.514648e-02 0.000000e+00 5.556250e+03 1.470000e+02 5.456543e-01 5.441895e-01 2.675000e+01 9.400000e+01 -3.951162e-11 1.781908e-13 3.630371e-01 1.757813e-02 1.345000e+02 4.075000e+01 7.218448e-12 5.206946e-13 
3.651452e-01 0 -7.081127e-02 0.000000e+00 4.970246e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.526855e-02 0.000000e+00 5.539500e+03 1.477500e+02 5.471191e-01 5.456543e-01 2.700000e+01 9.375000e+01 -3.933831e-11 1.757483e-13 3.619385e-01 1.733398e-02 1.345000e+02 4.075000e+01 7.097989e-12 5.115908e-13 
3.651953e-01 0 -7.075524e-02 0.000000e+00 4.953360e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.551270e-02 0.000000e+00 5.522500e+03 1.482500e+02 5.484619e-01 5.471191e-01 2.700000e+01 9.350000e+01 -3.915512e-11 1.733058e-13 3.608398e-01 1.708984e-02 1.345000e+02 4.100000e+01 6.979528e-12 5.025980e-13 
3.652453e-01 0 -7.069898e-02 0.000000e+00 4.936551e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.563477e-02 0.000000e+00 5.505750e+03 1.487500e+02 5.498047e-01 5.484619e-01 2.725000e+01 9.325000e+01 -3.896050e-11 1.708633e-13 3.597412e-01 1.696777e-02 1.342500e+02 4.100000e+01 6.863066e-12 4.938272e-13 
3.652954e-01 0 -7.064271e-02 0.000000e+00 4.919676e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.587891e-02 0.000000e+00 5.488250e+03 1.495000e+02 5.511475e-01 5.498047e-01 2.750000e+01 9.300000e+01 -3.875755e-11 1.696421e-13 3.586426e-01 1.672363e-02 1.342500e+02 4.125000e+01 6.748491e-12 4.851675e-13 
3.653455e-01 0 -7.058644e-02 0.000000e+00 4.902789e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.600098e-02 0.000000e+00 5.470750e+03 1.500000e+02 5.524902e-01 5.511475e-01 2.750000e+01 9.275000e+01 -3.882406e-11 1.671996e-13 3.575439e-01 1.660156e-02 1.340000e+02 4.150000e+01 6.635914e-12 4.767298e-13 
3.653955e-01 0 -7.053137e-02 0.000000e+00 4.885914e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.624512e-02 0.000000e+00 5.454000e+03 1.507500e+02 5.538330e-01 5.524902e-01 2.775000e+01 9.250000e+01 -3.860379e-11 1.659783e-13 3.564453e-01 1.635742e-02 1.340000e+02 4.150000e+01 6.525114e-12 4.684031e-13 
3.654456e-01 0 -7.047606e-02 0.000000e+00 4.869394e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.636719e-02 0.000000e+00 5.437500e+03 1.512500e+02 5.551758e-01 5.538330e-01 2.775000e+01 9.225000e+01 -3.865097e-11 1.635359e-13 3.553467e-01 1.611328e-02 1.340000e+02 4.175000e+01 6.416201e-12 4.601874e-13 
3.654957e-01 0 -7.042193e-02 0.000000e+00 4.852796e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.661133e-02 0.000000e+00 5.420500e+03 1.520000e+02 5.565186e-01 5.551758e-01 2.800000e+01 9.200000e+01 -3.840783e-11 1.610934e-13 3.543701e-01 1.586914e-02 1.337500e+02 4.175000e+01 6.309175e-12 4.521938e-13 
3.655457e-01 0 -7.036734e-02 0.000000e+00 4.836564e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.673340e-02 0.000000e+00 5.404250e+03 1.525000e+02 5.577393e-01 5.565186e-01 2.825000e+01 9.175000e+01 -3.814804e-11 1.586509e-13 3.533936e-01 1.574707e-02 1.337500e+02 4.200000e+01 6.203926e-12 4.443113e-13 
3.655958e-01 0 -7.031226e-02 0.000000e+00 4.820178e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.697754e-02 0.000000e+00 5.388250e+03 1.530000e+02 5.589600e-01 5.577393e-01 2.825000e+01 9.150000e+01 -3.788148e-11 1.574296e-13 3.524170e-01 1.562500e-02 1.337500e+02 4.200000e+01 6.100342e-12 4.365397e-13 
3.656459e-01 0 -7.025671e-02 0.000000e+00 4.803657e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.709961e-02 0.000000e+00 5.371000e+03 1.537500e+02 5.601807e-01 5.589600e-01 2.850000e+01 9.125000e+01 -3.790201e-11 1.562084e-13 3.514404e-01 1.538086e-02 1.335000e+02 4.225000e+01 5.998535e-12 4.288792e-13 
3.656960e-01 0 -7.020211e-02 0.000000e+00 4.786993e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.734375e-02 0.000000e+00 5.354500e+03 1.542500e+02 5.614014e-01 5.601807e-01 2.850000e+01 9.100000e+01 -3.792033e-11 1.537659e-13 3.504639e-01 1.525879e-02 1.335000e+02 4.250000e+01 5.898393e-12 4.214407e-13 
3.657460e-01 0 -7.014871e-02 0.000000e+00 4.770617e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.746582e-02 0.000000e+00 5.338750e+03 1.550000e+02 5.626221e-01 5.614014e-01 2.875000e+01 9.075000e+01 -3.762968e-11 1.525446e-13 3.494873e-01 1.513672e-02 1.335000e+02 4.250000e+01 5.799916e-12 4.141132e-13 
3.657961e-01 0 -7.009459e-02 0.000000e+00 4.754597e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.770996e-02 0.000000e+00 5.322750e+03 1.555000e+02 5.638428e-01 5.626221e-01 2.900000e+01 9.050000e+01 -3.762413e-11 1.513234e-13 3.485107e-01 1.489258e-02 1.332500e+02 4.275000e+01 5.703105e-12 4.068967e-13 
3.658462e-01 0 -7.004118e-02 0.000000e+00 4.738354e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.795410e-02 0.000000e+00 5.307250e+03 1.562500e+02 5.649414e-01 5.638428e-01 2.900000e+01 9.025000e+01 -3.761769e-11 1.488809e-13 3.475342e-01 1.477051e-02 1.332500e+02 4.275000e+01 5.607959e-12 3.997913e-13 
3.658962e-01 0 -6.998873e-02 0.000000e+00 4.722334e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.807617e-02 0.000000e+00 5.291000e+03 1.567500e+02 5.660400e-01 5.649414e-01 2.925000e+01 9.000000e+01 -3.729672e-11 1.476597e-13 3.465576e-01 1.464844e-02 1.330000e+02 4.300000e+01 5.514367e-12 3.927969e-13 
3.659463e-01 0 -6.993556e-02 0.000000e+00 4.706602e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.832031e-02 0.000000e+00 5.276000e+03 1.572500e+02 5.671387e-01 5.660400e-01 2.925000e+01 8.975000e+01 -3.726963e-11 1.464384e-13 3.457031e-01 1.440430e-02 1.330000e+02 4.300000e+01 5.422329e-12 3.859135e-13 
3.659964e-01 0 -6.988311e-02 0.000000e+00 4.690648e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.844238e-02 0.000000e+00 5.260750e+03 1.580000e+02 5.682373e-01 5.671387e-01 2.950000e+01 8.950000e+01 -3.724165e-11 1.439959e-13 3.448486e-01 1.428223e-02 1.330000e+02 4.325000e+01 5.331846e-12 3.792522e-13 
3.660464e-01 0 -6.983137e-02 0.000000e+00 4.674916e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.868652e-02 0.000000e+00 5.245000e+03 1.585000e+02 5.693359e-01 5.682373e-01 2.975000e+01 8.925000e+01 -3.689238e-11 1.427747e-13 3.439941e-01 1.416016e-02 1.327500e+02 4.350000e+01 5.242917e-12 3.725908e-13 
3.660965e-01 0 -6.977868e-02 0.000000e+00 4.659395e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.880859e-02 0.000000e+00 5.230000e+03 1.590000e+02 5.704346e-01 5.693359e-01 2.975000e+01 8.900000e+01 -3.684542e-11 1.415534e-13 3.431396e-01 1.403809e-02 1.327500e+02 4.350000e+01 5.155432e-12 3.661516e-13 
3.661466e-01 0 -6.972647e-02 0.000000e+00 4.643586e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.905273e-02 0.000000e+00 5.214750e+03 1.597500e+02 5.715332e-01 5.704346e-01 3.000000e+01 8.900000e+01 -3.679879e-11 1.403322e-13 3.422852e-01 1.391602e-02 1.327500e+02 4.375000e+01 5.069389e-12 3.597123e-13 
3.661966e-01 0 -6.967497e-02 0.000000e+00 4.627920e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.917480e-02 0.000000e+00 5.200250e+03 1.602500e+02 5.726318e-01 5.715332e-01 3.000000e+01 8.875000e+01 -3.674505e-11 1.391109e-13 3.414307e-01 1.379395e-02 1.325000e+02 4.375000e+01 4.984790e-12 3.534950e-13 
3.662467e-01 0 -6.962395e-02 0.000000e+00 4.612466e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.941895e-02 0.000000e+00 5.185000e+03 1.610000e+02 5.737305e-01 5.726318e-01 3.025000e+01 8.850000e+01 -3.668321e-11 1.378897e-13 3.405762e-01 1.354980e-02 1.325000e+02 4.400000e+01 4.901635e-12 3.472778e-13 
3.662968e-01 0 -6.957340e-02 0.000000e+00 4.597167e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.966309e-02 0.000000e+00 5.170500e+03 1.615000e+02 5.747070e-01 5.737305e-01 3.050000e+01 8.825000e+01 -3.661449e-11 1.354472e-13 3.397217e-01 1.342773e-02 1.325000e+02 4.400000e+01 4.819811e-12 3.412826e-13 
3.663468e-01 0 -6.952333e-02 0.000000e+00 4.582001e-11 1.000000e-11 0.000000e+00 0.000000e+00 2.978516e-02 0.000000e+00 5.155750e+03 1.620000e+02 5.756836e-01 5.747070e-01 3.050000e+01 8.800000e+01 -3.621237e-11 1.342260e-13 3.388672e-01 1.330566e-02 1.322500e+02 4.425000e+01 4.739320e-12 3.352874e-13 
3.663969e-01 0 -6.947207e-02 0.000000e+00 4.566980e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.002930e-02 0.000000e+00 5.142000e+03 1.627500e+02 5.766602e-01 5.756836e-01 3.075000e+01 8.775000e+01 -3.612777e-11 1.330047e-13 3.381348e-01 1.318359e-02 1.322500e+02 4.450000e+01 4.660272e-12 3.295142e-13 
3.664470e-01 0 -6.942105e-02 0.000000e+00 4.551604e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.015137e-02 0.000000e+00 5.126500e+03 1.632500e+02 5.776367e-01 5.766602e-01 3.075000e+01 8.750000e+01 -3.604450e-11 1.317835e-13 3.374023e-01 1.306152e-02 1.322500e+02 4.450000e+01 4.582446e-12 3.237410e-13 
3.664970e-01 0 -6.937051e-02 0.000000e+00 4.536294e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.039551e-02 0.000000e+00 5.111750e+03 1.637500e+02 5.786133e-01 5.776367e-01 3.100000e+01 8.725000e+01 -3.595557e-11 1.305622e-13 3.366699e-01 1.293945e-02 1.320000e+02 4.475000e+01 4.505951e-12 3.180789e-13 
3.665471e-01 0 -6.932020e-02 0.000000e+00 4.521128e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.051758e-02 0.000000e+00 5.097750e+03 1.645000e+02 5.795898e-01 5.786133e-01 3.125000e+01 8.700000e+01 -3.585998e-11 1.293410e-13 3.359375e-01 1.281738e-02 1.320000e+02 4.475000e+01 4.430789e-12 3.125278e-13 
3.665972e-01 0 -6.927037e-02 0.000000e+00 4.506040e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.076172e-02 0.000000e+00 5.084000e+03 1.650000e+02 5.805664e-01 5.795898e-01 3.125000e+01 8.700000e+01 -3.575884e-11 1.281197e-13 3.352051e-01 1.269531e-02 1.320000e+02 4.500000e+01 4.356848e-12 3.070877e-13 
3.666472e-01 0 -6.922078e-02 0.000000e+00 4.491096e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.100586e-02 0.000000e+00 5.069750e+03 1.657500e+02 5.815430e-01 5.805664e-01 3.150000e+01 8.675000e+01 -3.565104e-11 1.268985e-13 3.344727e-01 1.257324e-02 1.317500e+02 4.500000e+01 4.284129e-12 3.017586e-13 
3.666973e-01 0 -6.917143e-02 0.000000e+00 4.476208e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.112793e-02 0.000000e+00 5.056250e+03 1.662500e+02 5.823975e-01 5.815430e-01 3.150000e+01 8.650000e+01 -3.553768e-11 1.256772e-13 3.337402e-01 1.245117e-02 1.317500e+02 4.525000e+01 4.212630e-12 2.965406e-13 
3.667474e-01 0 -6.912231e-02 0.000000e+00 4.461409e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.137207e-02 0.000000e+00 5.042500e+03 1.667500e+02 5.832520e-01 5.823975e-01 3.175000e+01 8.625000e+01 -3.541900e-11 1.245670e-13 3.330078e-01 1.232910e-02 1.317500e+02 4.525000e+01 4.142353e-12 2.914335e-13 
3.667974e-01 0 -6.907344e-02 0.000000e+00 4.446676e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.149414e-02 0.000000e+00 5.027750e+03 1.675000e+02 5.841064e-01 5.832520e-01 3.200000e+01 8.600000e+01 -3.532641e-11 1.233458e-13 3.322754e-01 1.232910e-02 1.315000e+02 4.550000e+01 4.073186e-12 2.863265e-13 
3.668475e-01 0 -6.902480e-02 0.000000e+00 4.432010e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.173828e-02 0.000000e+00 5.015250e+03 1.680000e+02 5.849609e-01 5.841064e-01 3.200000e+01 8.575000e+01 -3.519707e-11 1.233458e-13 3.316650e-01 1.220703e-02 1.315000e+02 4.550000e+01 4.005241e-12 2.813305e-13 
3.668976e-01 0 -6.897616e-02 0.000000e+00 4.417422e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.198242e-02 0.000000e+00 5.001000e+03 1.685000e+02 5.858154e-01 5.849609e-01 3.225000e+01 8.550000e+01 -3.541301e-11 1.221245e-13 3.310547e-01 1.208496e-02 1.315000e+02 4.575000e+01 3.938405e-12 2.764455e-13 
3.669477e-01 0 -6.892943e-02 0.000000e+00 4.402834e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.210449e-02 0.000000e+00 4.988250e+03 1.692500e+02 5.866699e-01 5.858154e-01 3.225000e+01 8.550000e+01 -3.527623e-11 1.209033e-13 3.304443e-01 1.196289e-02 1.312500e+02 4.600000e+01 3.872680e-12 2.716716e-13 
3.669977e-01 0 -6.888294e-02 0.000000e+00 4.388812e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.234863e-02 0.000000e+00 4.975000e+03 1.697500e+02 5.875244e-01 5.866699e-01 3.250000e+01 8.525000e+01 -3.512690e-11 1.196820e-13 3.298340e-01 1.196289e-02 1.312500e+02 4.600000e+01 3.808065e-12 2.668976e-13 
3.670478e-01 0 -6.883645e-02 0.000000e+00 4.374867e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.247070e-02 0.000000e+00 4.962000e+03 1.702500e+02 5.883789e-01 5.875244e-01 3.275000e+01 8.500000e+01 -3.497236e-11 1.196820e-13 3.292236e-01 1.184082e-02 1.312500e+02 4.625000e+01 3.744560e-12 2.623457e-13 
3.670979e-01 0 -6.878972e-02 0.000000e+00 4.360912e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.271484e-02 0.000000e+00 4.949250e+03 1.707500e+02 5.891113e-01 5.883789e-01 3.275000e+01 8.475000e+01 -3.517264e-11 1.184608e-13 3.286133e-01 1.171875e-02 1.312500e+02 4.625000e+01 3.682055e-12 2.577938e-13 
3.671479e-01 0 -6.874490e-02 0.000000e+00 4.346901e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.283691e-02 0.000000e+00 4.936500e+03 1.715000e+02 5.898438e-01 5.891113e-01 3.300000e+01 8.450000e+01 -3.501310e-11 1.172396e-13 3.280029e-01 1.171875e-02 1.310000e+02 4.650000e+01 3.620659e-12 2.532419e-13 
3.671980e-01 0 -6.869984e-02 0.000000e+00 4.333445e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.308105e-02 0.000000e+00 4.923750e+03 1.720000e+02 5.905762e-01 5.898438e-01 3.300000e+01 8.450000e+01 -3.484124e-11 1.172396e-13 3.273926e-01 1.159668e-02 1.310000e+02 4.650000e+01 3.560263e-12 2.489120e-13 
3.672481e-01 0 -6.865478e-02 0.000000e+00 4.319933e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.332520e-02 0.000000e+00 4.911250e+03 1.725000e+02 5.913086e-01 5.905762e-01 3.325000e+01 8.425000e+01 -3.503142e-11 1.160183e-13 3.267822e-01 1.147461e-02 1.310000e+02 4.675000e+01 3.500866e-12 2.445821e-13 
3.672981e-01 0 -6.861138e-02 0.000000e+00 4.306411e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.344727e-02 0.000000e+00 4.899000e+03 1.730000e+02 5.920410e-01 5.913086e-01 3.350000e+01 8.400000e+01 -3.485479e-11 1.147971e-13 3.261719e-01 1.135254e-02 1.307500e+02 4.675000e+01 3.442469e-12 2.403633e-13 
3.673482e-01 0 -6.856775e-02 0.000000e+00 4.293399e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.356934e-02 0.000000e+00 4.887250e+03 1.735000e+02 5.927734e-01 5.920410e-01 3.350000e+01 8.375000e+01 -3.466716e-11 1.135758e-13 3.255615e-01 1.135254e-02 1.307500e+02 4.700000e+01 3.385070e-12 2.361444e-13 
3.673983e-01 0 -6.852388e-02 0.000000e+00 4.280309e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.381348e-02 0.000000e+00 4.875500e+03 1.742500e+02 5.935059e-01 5.927734e-01 3.375000e+01 8.375000e+01 -3.447675e-11 1.135758e-13 3.250732e-01 1.123047e-02 1.307500e+02 4.700000e+01 3.328560e-12 2.321476e-13 
3.674483e-01 0 -6.847978e-02 0.000000e+00 4.267142e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.405762e-02 0.000000e+00 4.863250e+03 1.747500e+02 5.942383e-01 5.935059e-01 3.375000e+01 8.350000e+01 -3.465617e-11 1.123546e-13 3.245850e-01 1.123047e-02 1.307500e+02 4.725000e+01 3.273048e-12 2.280398e-13 
3.674984e-01 0 -6.843734e-02 0.000000e+00 4.253908e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.417969e-02 0.000000e+00 4.852000e+03 1.752500e+02 5.949707e-01 5.942383e-01 3.400000e+01 8.325000e+01 -3.446188e-11 1.123546e-13 3.240967e-01 1.110840e-02 1.305000e+02 4.725000e+01 3.218426e-12 2.241540e-13 
3.675485e-01 0 -6.839442e-02 0.000000e+00 4.241185e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.442383e-02 0.000000e+00 4.840250e+03 1.757500e+02 5.957031e-01 5.949707e-01 3.400000e+01 8.300000e+01 -3.463352e-11 1.111333e-13 3.236084e-01 1.098633e-02 1.305000e+02 4.750000e+01 3.164691e-12 2.202682e-13 
3.675985e-01 0 -6.835318e-02 0.000000e+00 4.228307e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.454590e-02 0.000000e+00 4.829000e+03 1.762500e+02 5.963135e-01 5.957031e-01 3.425000e+01 8.300000e+01 -3.442879e-11 1.099121e-13 3.231201e-01 1.098633e-02 1.305000e+02 4.750000e+01 3.111844e-12 2.164935e-13 
3.676486e-01 0 -6.831145e-02 0.000000e+00 4.215928e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.466797e-02 0.000000e+00 4.818250e+03 1.767500e+02 5.969238e-01 5.963135e-01 3.450000e+01 8.275000e+01 -3.421363e-11 1.099121e-13 3.226318e-01 1.086426e-02 1.302500e+02 4.775000e+01 3.059886e-12 2.127187e-13 
3.676987e-01 0 -6.826925e-02 0.000000e+00 4.203415e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.491211e-02 0.000000e+00 4.806750e+03 1.772500e+02 5.975342e-01 5.969238e-01 3.450000e+01 8.250000e+01 -3.437872e-11 1.086908e-13 3.221436e-01 1.086426e-02 1.302500e+02 4.775000e+01 3.008815e-12 2.090550e-13 
3.677487e-01 0 -6.822872e-02 0.000000e+00 4.190759e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.503418e-02 0.000000e+00 4.795500e+03 1.780000e+02 5.981445e-01 5.975342e-01 3.475000e+01 8.250000e+01 -3.416190e-11 1.086908e-13 3.216553e-01 1.074219e-02 1.302500e+02 4.800000e+01 2.958633e-12 2.053913e-13 
3.677988e-01 0 -6.818771e-02 0.000000e+00 4.178591e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.515625e-02 0.000000e+00 4.785250e+03 1.785000e+02 5.987549e-01 5.981445e-01 3.475000e+01 8.225000e+01 -3.432055e-11 1.074696e-13 3.211670e-01 1.074219e-02 1.302500e+02 4.800000e+01 2.909228e-12 2.018385e-13 
3.678489e-01 0 -6.814814e-02 0.000000e+00 4.166290e-11 1.000000e-11 0.000000e+00 0.000000e+00 3.540039e-02 0.000000e+00 4.774000e+03 1.790000e+02 5.993652e-01 5.987549e-01 3.500000e+01 8.200000e+01 -3.409351e-11 1.074696e-13 3.206787e-01 1.062012e-02 1.300000e+02 4.825000e+01 2.860712e-12 1.983969e-13 
