LEMS_SimulationTime ISIM_SimulationTime ERROR_SimulationTime LEMS_neuron_model_spike ISIM_neuron_model_spike ERROR_neuron_model_spike LEMS_neuron_model_stateCURRENT_voltage_v ISIM_neuron_model_stateCURRENT_voltage_v ERROR_neuron_model_stateCURRENT_voltage_v LEMS_neuron_model_stateCURRENT_time_lastSpikeTime ISIM_neuron_model_stateCURRENT_time_lastSpikeTime ERROR_neuron_model_stateCURRENT_time_lastSpikeTime LEMS_neuron_model_stateCURRENT_conductance_SynapseModel_g ISIM_neuron_model_stateCURRENT_conductance_SynapseModel_g ERROR_neuron_model_stateCURRENT_conductance_SynapseModel_g LEMS_neuron_model_stateCURRENT_current_SynapseModel_i ISIM_neuron_model_stateCURRENT_current_SynapseModel_i ERROR_neuron_model_stateCURRENT_current_SynapseModel_i  
0.4506 0.4512119 3.7442317E-7 0.0 0.0 0.0 -0.06768864 -0.06749535 3.7358305E-8 0.4029 0.4034462 2.9832043E-7 2.0433802E-10 2.008754E-10 1.1989731E-23 1.4102979E-11 1.382405E-11 7.780127E-26 
0.45065 0.451262 3.7453262E-7 0.0 0.0 0.0 -0.06751322 -0.06732392 3.5833317E-8 0.4029 0.4034462 2.9832043E-7 2.0093238E-10 1.97523E-10 1.16238986E-23 1.3831361E-11 1.355815E-11 7.464433E-26 
0.4507 0.4513121 3.7464204E-7 0.0 0.0 0.0 -0.06734126 -0.06715584 3.438154E-8 0.4029 0.4034462 2.9832043E-7 1.975835E-10 1.942265E-10 1.126951E-23 1.3565591E-11 1.329803E-11 7.1588967E-26 
0.45075 0.4513621 3.7467854E-7 0.0 0.0 0.0 -0.067172684 -0.06699109 3.297602E-8 0.4029 0.4034462 2.9832043E-7 1.9429044E-10 1.909851E-10 1.09252865E-23 1.3305522E-11 1.304346E-11 6.8676073E-26 
0.4508 0.4514122 3.74788E-7 0.0 0.0 0.0 -0.06700743 -0.06682944 3.1679345E-8 0.4029 0.4034462 2.9832043E-7 1.9105227E-10 1.877978E-10 1.059155E-23 1.3051011E-11 1.279432E-11 6.5890014E-26 
0.45085 0.4514623 3.7489747E-7 0.0 0.0 0.0 -0.06684541 -0.06667113 3.037231E-8 0.4029 0.4034462 2.9832043E-7 1.8786807E-10 1.846636E-10 1.0268593E-23 1.2801921E-11 1.255041E-11 6.325759E-26 
0.4509 0.4515123 3.7493396E-7 0.0 0.0 0.0 -0.06668657 -0.06651592 2.9120773E-8 0.4029 0.4034462 2.9832043E-7 1.8473693E-10 1.815817E-10 9.955539E-24 1.2558119E-11 1.231171E-11 6.071729E-26 
0.45095 0.4515624 3.7504347E-7 0.0 0.0 0.0 -0.06653084 -0.06636357 2.7977759E-8 0.4029 0.4034462 2.9832043E-7 1.8165798E-10 1.785513E-10 9.65147E-24 1.2319473E-11 1.207812E-11 5.8251246E-26 
0.451 0.4516125 3.7515298E-7 0.0 0.0 0.0 -0.06637815 -0.06621432 2.6838094E-8 0.4029 0.4034462 2.9832043E-7 1.7863035E-10 1.755714E-10 9.3571265E-24 1.20858575E-11 1.18493E-11 5.595936E-26 
0.45105 0.4516625 3.7515298E-7 0.0 0.0 0.0 -0.06622843 -0.06606793 2.576038E-8 0.4029 0.4034462 2.9832043E-7 1.7565319E-10 1.726413E-10 9.071436E-24 1.18571515E-11 1.162537E-11 5.3722716E-26 
0.4511 0.4517126 3.75299E-7 0.0 0.0 0.0 -0.06608163 -0.06592441 2.4716462E-8 0.4029 0.4034462 2.9832043E-7 1.7272563E-10 1.697601E-10 8.794372E-24 1.1633234E-11 1.14061E-11 5.1589984E-26 
0.45115 0.4517627 3.7540858E-7 0.0 0.0 0.0 -0.06593768 -0.06578374 2.3698723E-8 0.4029 0.4034462 2.9832043E-7 1.6984687E-10 1.669269E-10 8.526224E-24 1.141399E-11 1.119138E-11 4.9555268E-26 
0.4512 0.4518127 3.7540858E-7 0.0 0.0 0.0 -0.06579653 -0.06564569 2.275405E-8 0.4029 0.4034462 2.9832043E-7 1.6701608E-10 1.64141E-10 8.266057E-24 1.1199309E-11 1.09811E-11 4.7615225E-26 
0.45125 0.4518628 3.7555466E-7 0.0 0.0 0.0 -0.065658115 -0.06551027 2.1857218E-8 0.4029 0.4034462 2.9832043E-7 1.6423249E-10 1.614017E-10 8.0133784E-24 1.09890794E-11 1.077516E-11 4.5761408E-26 
0.4513 0.4519129 3.7566426E-7 0.0 0.0 0.0 -0.06552238 -0.06537747 2.1000007E-8 0.4029 0.4034462 2.9832043E-7 1.6149528E-10 1.58708E-10 7.7688765E-24 1.07831955E-11 1.057343E-11 4.400151E-26 
0.45135 0.4519629 3.7562774E-7 0.0 0.0 0.0 -0.06538927 -0.0652473 2.0155712E-8 0.4029 0.4034462 2.9832043E-7 1.5880369E-10 1.560594E-10 7.531133E-24 1.0581555E-11 1.037592E-11 4.228575E-26 
0.4514 0.452013 3.7573733E-7 0.0 0.0 0.0 -0.06525873 -0.06511974 1.931631E-8 0.4029 0.4034462 2.9832043E-7 1.5615696E-10 1.534549E-10 7.3011325E-24 1.0384057E-11 1.018241E-11 4.0661805E-26 
0.45145 0.4520631 3.7592002E-7 0.0 0.0 0.0 -0.0651307 -0.06499457 1.8531257E-8 0.4029 0.4034462 2.9832043E-7 1.5355435E-10 1.508939E-10 7.078022E-24 1.01906044E-11 9.992895E-12 3.9088862E-26 
0.4515 0.4521132 3.7602967E-7 0.0 0.0 0.0 -0.06500515 -0.06487179 1.7786327E-8 0.4029 0.4034462 2.9832043E-7 1.509951E-10 1.483755E-10 6.862299E-24 1.0001103E-11 9.807266E-12 3.7572835E-26 
0.45155 0.4521632 3.7599312E-7 0.0 0.0 0.0 -0.06488201 -0.06475139 1.7062519E-8 0.4029 0.4034462 2.9832043E-7 1.4847852E-10 1.458993E-10 6.652348E-24 9.815459E-12 9.625412E-12 3.61181E-26 
0.4516 0.4522133 3.7613933E-7 0.0 0.0 0.0 -0.06476124 -0.06463337 1.6349935E-8 0.4029 0.4034462 2.9832043E-7 1.4600388E-10 1.434644E-10 6.4489714E-24 9.633585E-12 9.447221E-12 3.473152E-26 
0.45165 0.4522634 3.7628558E-7 0.0 0.0 0.0 -0.06464278 -0.0645175 1.5695457E-8 0.4029 0.4034462 2.9832043E-7 1.4357047E-10 1.4107E-10 6.2523605E-24 9.455391E-12 9.272583E-12 3.3418995E-26 
0.4517 0.4523134 3.76249E-7 0.0 0.0 0.0 -0.064526595 -0.06440401 1.5026936E-8 0.4029 0.4034462 2.9832043E-7 1.4117764E-10 1.387157E-10 6.061116E-24 9.280795E-12 9.101497E-12 3.214761E-26 
0.45175 0.4523635 3.763587E-7 0.0 0.0 0.0 -0.06441264 -0.06429267 1.439262E-8 0.4029 0.4034462 2.9832043E-7 1.3882467E-10 1.364007E-10 5.875668E-24 9.109712E-12 8.933854E-12 3.0926198E-26 
0.4518 0.4524136 3.7650497E-7 0.0 0.0 0.0 -0.064300865 -0.06418347 1.3780729E-8 0.4029 0.4034462 2.9832043E-7 1.3651093E-10 1.341243E-10 5.696015E-24 8.942064E-12 8.769541E-12 2.976434E-26 
0.45185 0.4524636 3.7650497E-7 0.0 0.0 0.0 -0.06419122 -0.06407619 1.3231789E-8 0.4029 0.4034462 2.9832043E-7 1.3423575E-10 1.318858E-10 5.522282E-24 8.777771E-12 8.608558E-12 2.8632948E-26 
0.4519 0.4525137 3.766147E-7 0.0 0.0 0.0 -0.06408368 -0.06397104 1.2687291E-8 0.4029 0.4034462 2.9832043E-7 1.319985E-10 1.296848E-10 5.3531655E-24 8.6167575E-12 8.450796E-12 2.754334E-26 
0.45195 0.4525638 3.7672444E-7 0.0 0.0 0.0 -0.06397819 -0.06386781 1.2183822E-8 0.4029 0.4034462 2.9832043E-7 1.2979852E-10 1.275205E-10 5.189398E-24 8.458949E-12 8.296031E-12 2.6542088E-26 
0.452 0.4526138 3.7676102E-7 0.0 0.0 0.0 -0.063874714 -0.06376672 1.1663172E-8 0.4029 0.4034462 2.9832043E-7 1.2763521E-10 1.253924E-10 5.030166E-24 8.304274E-12 8.144485E-12 2.5532475E-26 
0.45205 0.4526639 3.7687082E-7 0.0 0.0 0.0 -0.06377321 -0.06366754 1.1164909E-8 0.4029 0.4034462 2.9832043E-7 1.2550795E-10 1.232997E-10 4.876357E-24 8.152662E-12 7.995826E-12 2.4597369E-26 
0.4521 0.452714 3.7698058E-7 0.0 0.0 0.0 -0.06367363 -0.06357026 1.0685223E-8 0.4029 0.4034462 2.9832043E-7 1.2341615E-10 1.212419E-10 4.7273496E-24 8.0040445E-12 7.850165E-12 2.3678905E-26 
0.45215 0.452764 3.770172E-7 0.0 0.0 0.0 -0.06357595 -0.06347466 1.0259795E-8 0.4029 0.4034462 2.9832043E-7 1.2135921E-10 1.192185E-10 4.582674E-24 7.858355E-12 7.70739E-12 2.2790222E-26 
0.4522 0.4528141 3.7712698E-7 0.0 0.0 0.0 -0.06348013 -0.06338096 9.835617E-9 0.4029 0.4034462 2.9832043E-7 1.1933657E-10 1.172289E-10 4.4422947E-24 7.715528E-12 7.567391E-12 2.1944485E-26 
0.45225 0.4528642 3.772368E-7 0.0 0.0 0.0 -0.063386135 -0.06328917 9.401601E-9 0.4029 0.4034462 2.9832043E-7 1.1734762E-10 1.152725E-10 4.306114E-24 7.575501E-12 7.430057E-12 2.115408E-26 
0.4523 0.4529142 3.772368E-7 0.0 0.0 0.0 -0.06329392 -0.06319904 9.001397E-9 0.4029 0.4034462 2.9832043E-7 1.1539183E-10 1.133487E-10 4.1743786E-24 7.438212E-12 7.295498E-12 2.0367276E-26 
0.45235 0.4529643 3.7738326E-7 0.0 0.0 0.0 -0.063203454 -0.06311059 8.623729E-9 0.4029 0.4034462 2.9832043E-7 1.1346863E-10 1.11457E-10 4.046643E-24 7.303601E-12 7.163492E-12 1.963061E-26 
0.4524 0.4530144 3.774931E-7 0.0 0.0 0.0 -0.06311471 -0.06302381 8.26228E-9 0.4029 0.4034462 2.9832043E-7 1.1157748E-10 1.095969E-10 3.9227067E-24 7.1716097E-12 7.034151E-12 1.8894872E-26 
0.45245 0.4530644 3.774931E-7 0.0 0.0 0.0 -0.06302765 -0.06293869 7.91387E-9 0.4029 0.4034462 2.9832043E-7 1.0971786E-10 1.077678E-10 3.802727E-24 7.0421806E-12 6.907253E-12 1.8205474E-26 
0.4525 0.4531145 3.776396E-7 0.0 0.0 0.0 -0.06294224 -0.06285524 7.567778E-9 0.4029 0.4034462 2.9832043E-7 1.0788923E-10 1.059692E-10 3.686529E-24 6.9152587E-12 6.782797E-12 1.7546115E-26 
0.45255 0.4531646 3.777495E-7 0.0 0.0 0.0 -0.06285844 -0.06277323 7.2611344E-9 0.4029 0.4034462 2.9832043E-7 1.0609107E-10 1.042008E-10 3.573131E-24 6.7907893E-12 6.660672E-12 1.6930505E-26 
0.4526 0.4532146 3.7771287E-7 0.0 0.0 0.0 -0.06277624 -0.06269288 6.9484054E-9 0.4029 0.4034462 2.9832043E-7 1.0432289E-10 1.024617E-10 3.4640346E-24 6.66872E-12 6.54099E-12 1.6314916E-26 
0.45265 0.4532647 3.778594E-7 0.0 0.0 0.0 -0.062695585 -0.06261396 6.663222E-9 0.4029 0.4034462 2.9832043E-7 1.0258418E-10 1.007517E-10 3.3579777E-24 6.5489983E-12 6.423639E-12 1.5714969E-26 
0.4527 0.4533148 3.7800598E-7 0.0 0.0 0.0 -0.06261646 -0.06253672 6.359036E-9 0.4029 0.4034462 2.9832043E-7 1.0087444E-10 9.907031E-11 3.2548967E-24 6.431575E-12 6.308509E-12 1.5145254E-26 
0.45275 0.4533648 3.7796934E-7 0.0 0.0 0.0 -0.06253883 -0.0624609 6.073564E-9 0.4029 0.4034462 2.9832043E-7 9.91932E-11 9.741696E-11 3.1550245E-24 6.3164005E-12 6.195489E-12 1.4619597E-26 
0.4528 0.4534149 3.7807928E-7 0.0 0.0 0.0 -0.062462676 -0.06238651 5.8014553E-9 0.4029 0.4034462 2.9832043E-7 9.753998E-11 9.579115E-11 3.0584072E-24 6.203427E-12 6.084799E-12 1.407265E-26 
0.45285 0.453465 3.7822588E-7 0.0 0.0 0.0 -0.062387962 -0.06231356 5.5355827E-9 0.4029 0.4034462 2.9832043E-7 9.591431E-11 9.419254E-11 2.964487E-24 6.092608E-12 5.976108E-12 1.357228E-26 
0.4529 0.4535151 3.7837253E-7 0.0 0.0 0.0 -0.06231466 -0.06224179 5.310096E-9 0.4029 0.4034462 2.9832043E-7 9.431574E-11 9.262058E-11 2.8735838E-24 5.9838987E-12 5.869527E-12 1.3080867E-26 
0.45295 0.4535651 3.7833587E-7 0.0 0.0 0.0 -0.062242743 -0.06217146 5.0813274E-9 0.4029 0.4034462 2.9832043E-7 9.274381E-11 9.107481E-11 2.7855785E-24 5.877253E-12 5.764833E-12 1.2638269E-26 
0.453 0.4536152 3.7844586E-7 0.0 0.0 0.0 -0.062172186 -0.06210256 4.8477347E-9 0.4029 0.4034462 2.9832043E-7 9.1198084E-11 8.955481E-11 2.7003553E-24 5.7726293E-12 5.662248E-12 1.2184036E-26 
0.45305 0.4536653 3.7859255E-7 0.0 0.0 0.0 -0.062102962 -0.06203485 4.639409E-9 0.4029 0.4034462 2.9832043E-7 8.967811E-11 8.806023E-11 2.617534E-24 5.669984E-12 5.561551E-12 1.17577646E-26 
0.4531 0.4537153 3.7859255E-7 0.0 0.0 0.0 -0.06203505 -0.06196856 4.4207846E-9 0.4029 0.4034462 2.9832043E-7 8.818348E-11 8.659062E-11 2.537218E-24 5.5692764E-12 5.462852E-12 1.1326157E-26 
0.45315 0.4537654 3.787026E-7 0.0 0.0 0.0 -0.06196842 -0.06190348 4.2171076E-9 0.4029 0.4034462 2.9832043E-7 8.6713754E-11 8.514556E-11 2.4592417E-24 5.4704665E-12 5.36593E-12 1.0927902E-26 
0.4532 0.4538155 3.7881262E-7 0.0 0.0 0.0 -0.061903052 -0.06183958 4.0286308E-9 0.4029 0.4034462 2.9832043E-7 8.526853E-11 8.372458E-11 2.3837679E-24 5.3735146E-12 5.270784E-12 1.05536084E-26 
0.45325 0.4538655 3.788493E-7 0.0 0.0 0.0 -0.061838917 -0.06177688 3.8486214E-9 0.4029 0.4034462 2.9832043E-7 8.384738E-11 8.232726E-11 2.3107568E-24 5.278382E-12 5.177525E-12 1.0172099E-26 
0.4533 0.4539156 3.7895938E-7 0.0 0.0 0.0 -0.061776 -0.06171536 3.677243E-9 0.4029 0.4034462 2.9832043E-7 8.244993E-11 8.095324E-11 2.240086E-24 5.1850317E-12 5.085932E-12 9.8207205E-27 
0.45335 0.4539657 3.7906946E-7 0.0 0.0 0.0 -0.06171427 -0.06165504 3.5080023E-9 0.4029 0.4034462 2.9832043E-7 8.1075764E-11 7.960221E-11 2.1713714E-24 5.0934265E-12 4.996004E-12 9.4911445E-27 
0.4534 0.4540157 3.7910615E-7 0.0 0.0 0.0 -0.06165371 -0.06159592 3.3397336E-9 0.4029 0.4034462 2.9832043E-7 7.97245E-11 7.827372E-11 2.1047539E-24 5.0035314E-12 4.907852E-12 9.1545744E-27 
0.45345 0.4540658 3.792163E-7 0.0 0.0 0.0 -0.061594296 -0.06153774 3.1987346E-9 0.4029 0.4034462 2.9832043E-7 7.8395755E-11 7.696743E-11 2.040106E-24 4.915311E-12 4.821366E-12 8.82571E-27 
0.4535 0.4541159 3.793264E-7 0.0 0.0 0.0 -0.061536007 -0.06148076 3.0521266E-9 0.4029 0.4034462 2.9832043E-7 7.708916E-11 7.56829E-11 1.9775784E-24 4.8287316E-12 4.736433E-12 8.519025E-27 
0.45355 0.4541659 3.793264E-7 0.0 0.0 0.0 -0.06147882 -0.06142497 2.8997225E-9 0.4029 0.4034462 2.9832043E-7 7.580434E-11 7.44198E-11 1.9169655E-24 4.743759E-12 4.653056E-12 8.2270435E-27 
0.4536 0.454216 3.7947325E-7 0.0 0.0 0.0 -0.06142272 -0.06137013 2.7657001E-9 0.4029 0.4034462 2.9832043E-7 7.4540936E-11 7.31778E-11 1.8581473E-24 4.6603615E-12 4.571232E-12 7.944096E-27 
0.45365 0.4542661 3.795834E-7 0.0 0.0 0.0 -0.061367683 -0.06131625 2.6451845E-9 0.4029 0.4034462 2.9832043E-7 7.329859E-11 7.195655E-11 1.8010649E-24 4.578507E-12 4.490963E-12 7.663897E-27 
0.4537 0.4543161 3.795834E-7 0.0 0.0 0.0 -0.06131369 -0.06126356 2.5127669E-9 0.4029 0.4034462 2.9832043E-7 7.207694E-11 7.075562E-11 1.7458997E-24 4.4981644E-12 4.412137E-12 7.400738E-27 
0.45375 0.4543662 3.7969357E-7 0.0 0.0 0.0 -0.06126072 -0.06121182 2.39103E-9 0.4029 0.4034462 2.9832043E-7 7.087566E-11 6.957479E-11 1.6922605E-24 4.419303E-12 4.334755E-12 7.148334E-27 
0.4538 0.4544163 3.7984051E-7 0.0 0.0 0.0 -0.061208755 -0.06116104 2.2765798E-9 0.4029 0.4034462 2.9832043E-7 6.96944E-11 6.841361E-11 1.6404357E-24 4.341894E-12 4.258816E-12 6.901967E-27 
0.45385 0.4544663 3.7984051E-7 0.0 0.0 0.0 -0.061157778 -0.06111121 2.1684043E-9 0.4029 0.4034462 2.9832043E-7 6.8532825E-11 6.727185E-11 1.5900641E-24 4.2659075E-12 4.184209E-12 6.674651E-27 
0.4539 0.4545164 3.7995073E-7 0.0 0.0 0.0 -0.06110777 -0.06106234 2.0638773E-9 0.4029 0.4034462 2.9832043E-7 6.7390614E-11 6.61492E-11 1.5411154E-24 4.1913153E-12 4.111045E-12 6.443341E-27 
0.45395 0.4545665 3.800977E-7 0.0 0.0 0.0 -0.06105871 -0.06101441 1.962592E-9 0.4029 0.4034462 2.9832043E-7 6.6267436E-11 6.504519E-11 1.4938817E-24 4.11809E-12 4.039213E-12 6.2215826E-27 
0.454 0.4546165 3.8006095E-7 0.0 0.0 0.0 -0.061010588 -0.06096745 1.8609614E-9 0.4029 0.4034462 2.9832043E-7 6.516298E-11 6.395962E-11 1.4480677E-24 4.0462043E-12 3.968714E-12 6.0047826E-27 
0.45405 0.4546666 3.8020795E-7 0.0 0.0 0.0 -0.06096338 -0.06092143 1.7598439E-9 0.4029 0.4034462 2.9832043E-7 6.407693E-11 6.289214E-11 1.40372355E-24 3.975632E-12 3.899436E-12 5.8058294E-27 
0.4541 0.4547167 3.8031823E-7 0.0 0.0 0.0 -0.060917076 -0.06087613 1.6764656E-9 0.4029 0.4034462 2.9832043E-7 6.300898E-11 6.184253E-11 1.360603E-24 3.906346E-12 3.831491E-12 5.603279E-27 
0.45415 0.4547668 3.8046528E-7 0.0 0.0 0.0 -0.060871653 -0.06083179 1.5891649E-9 0.4029 0.4034462 2.9832043E-7 6.1958834E-11 6.081047E-11 1.3187448E-24 3.838323E-12 3.764766E-12 5.410639E-27 
0.4542 0.4548168 3.804285E-7 0.0 0.0 0.0 -0.060827095 -0.06078815 1.5166495E-9 0.4029 0.4034462 2.9832043E-7 6.092618E-11 5.979561E-11 1.2781837E-24 3.7715365E-12 3.699263E-12 5.223437E-27 
0.45425 0.4548669 3.805388E-7 0.0 0.0 0.0 -0.06078339 -0.06074548 1.4370585E-9 0.4029 0.4034462 2.9832043E-7 5.991075E-11 5.879763E-11 1.2390284E-24 3.705963E-12 3.63487E-12 5.0542272E-27 
0.4543 0.454917 3.8072267E-7 0.0 0.0 0.0 -0.060740523 -0.06070352 1.3692448E-9 0.4029 0.4034462 2.9832043E-7 5.8912236E-11 5.781631E-11 1.2010526E-24 3.6415784E-12 3.571698E-12 4.8832562E-27 
0.45435 0.454967 3.806859E-7 0.0 0.0 0.0 -0.060698476 -0.06066251 1.2934058E-9 0.4029 0.4034462 2.9832043E-7 5.7930365E-11 5.685141E-11 1.1641469E-24 3.57836E-12 3.509637E-12 4.7228536E-27 
0.4544 0.4550171 3.8079622E-7 0.0 0.0 0.0 -0.060657233 -0.06062222 1.2259804E-9 0.4029 0.4034462 2.9832043E-7 5.696486E-11 5.590262E-11 1.1283551E-24 3.516285E-12 3.448797E-12 4.5546163E-27 
0.45445 0.4550672 3.8090658E-7 0.0 0.0 0.0 -0.060616784 -0.06058264 1.1656957E-9 0.4029 0.4034462 2.9832043E-7 5.6015442E-11 5.49697E-11 1.0935791E-24 3.4553309E-12 3.388956E-12 4.4056218E-27 
0.4545 0.4551172 3.8094336E-7 0.0 0.0 0.0 -0.060577113 -0.06054378 1.1111487E-9 0.4029 0.4034462 2.9832043E-7 5.5081852E-11 5.405232E-11 1.0599333E-24 3.3954762E-12 3.330225E-12 4.2577177E-27 
0.45455 0.4551673 3.8105375E-7 0.0 0.0 0.0 -0.060538203 -0.06050587 1.0453449E-9 0.4029 0.4034462 2.9832043E-7 5.4163823E-11 5.315026E-11 1.0273125E-24 3.3366996E-12 3.272493E-12 4.1224966E-27 
0.4546 0.4552174 3.811641E-7 0.0 0.0 0.0 -0.06050004 -0.06046867 9.841189E-10 0.4029 0.4034462 2.9832043E-7 5.3261093E-11 5.226319E-11 9.958107E-25 3.2789804E-12 3.215872E-12 3.9826667E-27 
0.45465 0.4552674 3.811641E-7 0.0 0.0 0.0 -0.060462616 -0.0604322 9.251936E-10 0.4029 0.4034462 2.9832043E-7 5.2373408E-11 5.1391E-11 9.651266E-25 3.2222983E-12 3.16025E-12 3.849984E-27 
0.4547 0.4553175 3.8131134E-7 0.0 0.0 0.0 -0.060425915 -0.06039643 8.694049E-10 0.4029 0.4034462 2.9832043E-7 5.1500516E-11 5.053336E-11 9.353925E-25 3.1666332E-12 3.105627E-12 3.721745E-27 
0.45475 0.4553676 3.8142176E-7 0.0 0.0 0.0 -0.06038992 -0.06036139 8.140749E-10 0.4029 0.4034462 2.9832043E-7 5.0642174E-11 4.969003E-11 9.065794E-25 3.1119658E-12 3.052003E-12 3.5955217E-27 
0.4548 0.4554176 3.8142176E-7 0.0 0.0 0.0 -0.060354628 -0.06032681 7.7377116E-10 0.4029 0.4034462 2.9832043E-7 4.9798138E-11 4.88608E-11 8.786006E-25 3.058277E-12 2.999379E-12 3.4689723E-27 
0.45485 0.4554677 3.8156904E-7 0.0 0.0 0.0 -0.060320016 -0.06029296 7.320695E-10 0.4029 0.4034462 2.9832043E-7 4.896817E-11 4.804535E-11 8.515983E-25 3.005548E-12 2.947642E-12 3.3531226E-27 
0.4549 0.4555178 3.8167948E-7 0.0 0.0 0.0 -0.060286075 -0.06025982 6.8936945E-10 0.4029 0.4034462 2.9832043E-7 4.8152034E-11 4.724354E-11 8.2536406E-25 2.9537607E-12 2.896794E-12 3.2452166E-27 
0.45495 0.4555678 3.8167948E-7 0.0 0.0 0.0 -0.060252797 -0.06022739 6.454892E-10 0.4029 0.4034462 2.9832043E-7 4.73495E-11 4.645506E-11 8.0002427E-25 2.902897E-12 2.846834E-12 3.143061E-27 
0.455 0.4556179 3.8178996E-7 0.0 0.0 0.0 -0.060220163 -0.06019545 6.1076083E-10 0.4029 0.4034462 2.9832043E-7 4.6560342E-11 4.567979E-11 7.753728E-25 2.8529397E-12 2.797873E-12 3.0323336E-27 
0.45505 0.455668 3.819373E-7 0.0 0.0 0.0 -0.06018817 -0.06016421 5.7413274E-10 0.4029 0.4034462 2.9832043E-7 4.5784335E-11 4.49174E-11 7.515763E-25 2.8038715E-12 2.749689E-12 2.9357509E-27 
0.4551 0.455718 3.819373E-7 0.0 0.0 0.0 -0.0601568 -0.0601337 5.3363425E-10 0.4029 0.4034462 2.9832043E-7 4.5021264E-11 4.416778E-11 7.2843485E-25 2.7556755E-12 2.702394E-12 2.8389055E-27 
0.45515 0.4557681 3.820478E-7 0.0 0.0 0.0 -0.060126048 -0.06010365 5.0160076E-10 0.4029 0.4034462 2.9832043E-7 4.427091E-11 4.34307E-11 7.059526E-25 2.7083353E-12 2.655987E-12 2.7403462E-27 
0.4552 0.4558182 3.821952E-7 0.0 0.0 0.0 -0.060095895 -0.06007433 4.6507964E-10 0.4029 0.4034462 2.9832043E-7 4.353306E-11 4.270584E-11 6.842933E-25 2.6618347E-12 2.610356E-12 2.6500655E-27 
0.45525 0.4558682 3.821952E-7 0.0 0.0 0.0 -0.060066335 -0.06004548 4.3489662E-10 0.4029 0.4034462 2.9832043E-7 4.280751E-11 4.199308E-11 6.6329925E-25 2.6161582E-12 2.565503E-12 2.5659519E-27 
0.4553 0.4559183 3.8230576E-7 0.0 0.0 0.0 -0.06003736 -0.06001711 4.1008996E-10 0.4029 0.4034462 2.9832043E-7 4.209405E-11 4.12923E-11 6.428047E-25 2.5712902E-12 2.521539E-12 2.4751838E-27 
0.45535 0.4559684 3.8241632E-7 0.0 0.0 0.0 -0.060008954 -0.05998945 3.804692E-10 0.4029 0.4034462 2.9832043E-7 4.1392483E-11 4.060319E-11 6.2298224E-25 2.5272156E-12 2.47824E-12 2.3986075E-27 
0.4554 0.4560184 3.8241632E-7 0.0 0.0 0.0 -0.05998111 -0.05996227 3.550405E-10 0.4029 0.4034462 2.9832043E-7 4.0702608E-11 3.992551E-11 6.0387997E-25 2.4839198E-12 2.435718E-12 2.3234016E-27 
0.45545 0.4560685 3.825269E-7 0.0 0.0 0.0 -0.05995382 -0.05993557 3.3306968E-10 0.4029 0.4034462 2.9832043E-7 4.002423E-11 3.925915E-11 5.8534584E-25 2.4413876E-12 2.393974E-12 2.248057E-27 
0.4555 0.4561186 3.826744E-7 0.0 0.0 0.0 -0.05992707 -0.05990958 3.059084E-10 0.4029 0.4034462 2.9832043E-7 3.935716E-11 3.860401E-11 5.6723645E-25 2.3996055E-12 2.353007E-12 2.1714273E-27 
0.45555 0.4561687 3.828219E-7 0.0 0.0 0.0 -0.05990085 -0.05988407 2.8152503E-10 0.4029 0.4034462 2.9832043E-7 3.870121E-11 3.795975E-11 5.497614E-25 2.3585593E-12 2.312706E-12 2.1025246E-27 
0.4556 0.4562187 3.82785E-7 0.0 0.0 0.0 -0.059875157 -0.05985904 2.5971275E-10 0.4029 0.4034462 2.9832043E-7 3.805619E-11 3.732625E-11 5.32813E-25 2.3182354E-12 2.273182E-12 2.0298061E-27 
0.45565 0.4562688 3.8289565E-7 0.0 0.0 0.0 -0.059849974 -0.05983448 2.4004798E-10 0.4029 0.4034462 2.9832043E-7 3.742192E-11 3.670331E-11 5.163992E-25 2.2786202E-12 2.234324E-12 1.9621501E-27 
0.4557 0.4563189 3.830432E-7 0.0 0.0 0.0 -0.059825297 -0.0598104 2.219336E-10 0.4029 0.4034462 2.9832043E-7 3.679822E-11 3.60908E-11 5.004434E-25 2.2397008E-12 2.196132E-12 1.8982474E-27 
0.45575 0.4563689 3.830432E-7 0.0 0.0 0.0 -0.059801117 -0.0597868 2.0495618E-10 0.4029 0.4034462 2.9832043E-7 3.6184916E-11 3.54885E-11 4.8499405E-25 2.2014645E-12 2.158607E-12 1.8367592E-27 
0.4558 0.456419 3.8315386E-7 0.0 0.0 0.0 -0.059777424 -0.05976367 1.8916624E-10 0.4029 0.4034462 2.9832043E-7 3.5581836E-11 3.48962E-11 4.7009617E-25 2.1638984E-12 2.121747E-12 1.77674E-27 
0.45585 0.4564691 3.8326456E-7 0.0 0.0 0.0 -0.059754208 -0.05974102 1.7391089E-10 0.4029 0.4034462 2.9832043E-7 3.4988804E-11 3.431377E-11 4.556695E-25 2.1269904E-12 2.085554E-12 1.7169812E-27 
0.4559 0.4565191 3.8326456E-7 0.0 0.0 0.0 -0.059731465 -0.05971885 1.5910878E-10 0.4029 0.4034462 2.9832043E-7 3.440566E-11 3.374112E-11 4.416106E-25 2.0907284E-12 2.049916E-12 1.6656525E-27 
0.45595 0.4565692 3.8341219E-7 0.0 0.0 0.0 -0.05970918 -0.05969715 1.4469594E-10 0.4029 0.4034462 2.9832043E-7 3.383223E-11 3.317802E-11 4.2798983E-25 2.0551002E-12 2.014944E-12 1.6125241E-27 
